1.0	2.2745324069325656	1.6358100645295024
2.0	1.174536717377213	1.7497707094880832
3.0	2.2078380916777904	2.1899643010754324
4.0	3.4575671071294916	0.23058818190896124
5.0	0.8505228694391838	1.4545669649589357
6.0	0.8693830916344838	2.1683360991262184
7.0	2.8010681615372786	0.9921914806288714
8.0	4.677323928406917	2.0761621995289765
9.0	2.9804712671520246	2.925624179212788
10.0	1.4270118757740835	2.3271953853728795
11.0	1.5685993504344244	2.6011574810610427
12.0	2.487839479902971	1.0458107836801676
13.0	0.5978116845416317	0.5295988300605834
14.0	3.276100164134496	0.6432260890789006
15.0	1.2821661748182347	1.7288329576779295
16.0	2.765245753092452	1.2316718497700498
17.0	1.7966515287954672	1.8152397940636402
18.0	0.8048023950423184	1.103709315910272
19.0	3.630601179969423	1.30811167773298
20.0	3.9008092028545542	0.8222874112977308
21.0	1.3400440384971386	2.273169894836272
22.0	1.5739604082234755	3.3629976974250866
23.0	1.9545208680291755	1.0096611161678628
24.0	1.6846174468447022	1.8456946564497527
25.0	2.6591489752624664	2.1260171398276886
26.0	3.495668895157372	3.37717855539859
27.0	1.2035935715429789	1.4915100881613492
28.0	1.9298817205865202	1.9571840316352558
29.0	2.3767686970532114	2.211409112723653
30.0	2.6777059278955413	3.921907506826415
31.0	1.9720010102007466	2.952204914653335
32.0	3.946803456444776	1.4732048293977622
33.0	0.650664909792849	2.529985045566263
34.0	2.7824846506267815	1.8269000652415361
35.0	3.5864746925667275	2.001803779521944
36.0	1.4876904521643368	2.1215687223015274
37.0	-0.01117585195218318	1.5989372498281138
38.0	2.8494470641723098	2.008277420688192
39.0	3.1166542206426175	3.131792490160545
40.0	1.9839974515181162	2.3152272959780906
41.0	2.381186713079782	3.4398606859956957
42.0	2.2159666951285035	1.5009889834933152
43.0	1.3652001749975733	1.2654403130096412
44.0	2.2450260235544146	2.881907092616339
45.0	3.40213318230193	1.5269589986679004
46.0	3.7460248544785903	3.5268704496163026
47.0	1.6937049168268143	1.9032279774184475
48.0	3.0353310663690083	0.6553661037441625
49.0	1.9381100141198664	2.525545283728734
50.0	2.9031090170648364	1.3459770991728806
51.0	0.13401211134267865	3.0408834449769384
52.0	1.7586793980990558	2.3875591469941573
53.0	2.1847630826916378	2.6100418723337695
54.0	2.6193041997536812	2.508263250726493
55.0	2.026264169080019	1.2419977519673577
56.0	2.1586814523077846	2.5287024170509524
57.0	0.603192962893276	2.778363060207622
58.0	3.005753475498011	1.2612905913980856
59.0	1.6885114369406207	1.0637140142800743
60.0	3.2033336307278466	3.460839853530178
61.0	2.5874533049588297	2.2281464535369135
62.0	2.4072839947894726	0.027012742141437673
63.0	1.4204234245165988	2.1015038658192116
64.0	1.5103932512509242	1.931406161856699
65.0	1.3220222628622211	2.3771578670129356
66.0	-0.7422271242331835	3.3031526797125137
67.0	2.9139737779831565	1.7491443076956945
68.0	2.37541276960407	1.551173759822238
69.0	0.9449127181566175	3.3978845744754835
70.0	1.9581209313114853	1.6207188462547961
